model_rollout_seconds,one_step_mae,one_step_relative_rmse,one_step_rmse,rollout_mae,rollout_relative_rmse,rollout_rmse,rollout_steps,solver_seconds
0.32713942928239703,0.0012375572696328163,0.11503066122531891,0.009316414594650269,0.020318306982517242,1.0116380453109741,0.08172828704118729,199.0,0.03615548834204674
0.32581413397565484,0.0012296043569222093,0.106696717441082,0.008542426861822605,0.020282331854104996,1.0117274522781372,0.08079896122217178,199.0,0.032899980898946524
0.3226303681731224,0.0011179996654391289,0.12018977105617523,0.008817830123007298,0.018145088106393814,1.0076255798339844,0.0737404152750969,199.0,0.024504676926881075
0.31755631463602185,0.0011143627343699336,0.10709300637245178,0.007797281723469496,0.01805180124938488,1.0071035623550415,0.07314226031303406,199.0,0.025243584997951984
0.3222114578820765,0.0011169901117682457,0.12020115554332733,0.00882225576788187,0.018200447782874107,1.0079199075698853,0.0737919807434082,199.0,0.025180628057569265
0.31335590314120054,0.0011147765908390284,0.11322855949401855,0.008277736604213715,0.018038112670183182,1.0072318315505981,0.07345092296600342,199.0,0.02557176910340786
0.3407204640097916,0.0011281744809821248,0.1085449680685997,0.008201991207897663,0.01866726391017437,1.0070774555206299,0.07590747624635696,199.0,0.032320433761924505
0.3874734891578555,0.0011270444374531507,0.10708659142255783,0.00808735005557537,0.018677925691008568,1.007127046585083,0.07586955279111862,199.0,0.02765555400401354
0.44926895992830396,0.001126648741774261,0.10544091463088989,0.007968578487634659,0.018600083887577057,1.0064046382904053,0.07586761564016342,199.0,0.02730380231514573
0.4192809211090207,0.0011291657574474812,0.1136293113231659,0.008633880876004696,0.018688587471842766,1.0068249702453613,0.07631004601716995,199.0,0.029018887784332037
0.5317842289805412,0.0010909207630902529,0.10859723389148712,0.00806252658367157,0.01862197183072567,1.0088791847229004,0.0747142881155014,199.0,0.025643870700150728
0.49108591582626104,0.0010902330977842212,0.10657729208469391,0.007892743684351444,0.01856241375207901,1.008689045906067,0.07451312988996506,199.0,0.023054169956594706
0.3354656770825386,0.0010965304682031274,0.11717844754457474,0.008776933886110783,0.018689947202801704,1.0090981721878052,0.07539466768503189,199.0,0.02680319081991911
0.31495264964178205,0.0010904106311500072,0.10868436098098755,0.008075050078332424,0.018621496856212616,1.009251594543457,0.07479795813560486,199.0,0.024982307571917772
0.32318243104964495,0.0011032120091840625,0.1072913259267807,0.00824294239282608,0.019211938604712486,1.0086995363235474,0.07730214297771454,199.0,0.035752883180975914
0.3229669569991529,0.001104650553315878,0.10878174006938934,0.008394921198487282,0.01923838071525097,1.0085400342941284,0.0776364728808403,199.0,0.03242588881403208
0.3234893078915775,0.0011096815578639507,0.11785735934972763,0.009182020090520382,0.019344482570886612,1.0088212490081787,0.07839851081371307,199.0,0.03331183595582843
0.3333913991227746,0.001102696405723691,0.10545257478952408,0.008094201795756817,0.019141795113682747,1.0080763101577759,0.07718312740325928,199.0,0.03168322704732418
