long_rollout_rmse,long_vs_short_ratio,model_rollout_seconds,one_step_mae,one_step_relative_rmse,one_step_rmse,rollout_mae,rollout_relative_rmse,rollout_rmse,rollout_steps,short_rollout_rmse,solver_seconds
0.12267009168863297,0.7717438687040384,0.28532357094809413,0.003188011236488819,0.1286659836769104,0.01583581231534481,0.04844004288315773,0.9991903901100159,0.12267009168863297,199.0,0.15895181894302368,0.027251597959548235
0.1345936805009842,0.7401482078029648,0.2848641248419881,0.0033024579752236605,0.13826990127563477,0.01867418736219406,0.050719261169433594,0.9990727305412292,0.1345936805009842,199.0,0.18184693157672882,0.027297044172883034
0.11376506835222244,0.8093359955561303,0.2816421529278159,0.0031215937342494726,0.12985987961292267,0.014731297269463539,0.04939553141593933,1.0053765773773193,0.11376506835222244,199.0,0.1405659317970276,0.018913667649030685
0.13444256782531738,0.8149877073750962,0.2789275571703911,0.003221885534003377,0.12768281996250153,0.017132529988884926,0.05596670135855675,1.00446355342865,0.13444256782531738,199.0,0.16496269404888153,0.019456423819065094
0.13900846242904663,0.819292612182761,0.27914664801210165,0.003235047683119774,0.13024786114692688,0.018066078424453735,0.058409690856933594,1.0046957731246948,0.13900846242904663,199.0,0.16966888308525085,0.018902459181845188
0.13318361341953278,0.8717182194432213,0.279596125241369,0.003292929381132126,0.11878743022680283,0.01573636569082737,0.05650694668292999,1.0078672170639038,0.13318361341953278,199.0,0.1527828723192215,0.01928808493539691
0.13795660436153412,0.8661999958645948,0.27842762926593423,0.0033055341336876154,0.12337274104356766,0.016946693882346153,0.0571097657084465,1.006846308708191,0.13795660436153412,199.0,0.15926645696163177,0.01963367871940136
0.1120714470744133,0.9072720247556236,0.30948211066424847,0.0032848254777491093,0.12334022670984268,0.013722668401896954,0.0508694127202034,1.0098267793655396,0.1120714470744133,199.0,0.12352573871612549,0.02796787302941084
0.13751104474067688,0.8366891256552805,0.2850771639496088,0.0034661300014704466,0.12926919758319855,0.017679397016763687,0.06051577255129814,1.0079797506332397,0.13751104474067688,199.0,0.1643514186143875,0.025949301198124886
0.13442935049533844,0.7954412073310303,0.28722067968919873,0.003362234914675355,0.12928365170955658,0.01729315146803856,0.055680278688669205,1.0075116157531738,0.13442935049533844,199.0,0.16899973154067993,0.029044824186712503
0.12789258360862732,0.7573755582877912,0.2877736487425864,0.0031324622686952353,0.142983540892601,0.0181998610496521,0.05145103111863136,1.0072790384292603,0.12789258360862732,199.0,0.16886283457279205,0.02648880984634161
0.14410971105098724,0.7712660954594055,0.28217865293845534,0.0032559423707425594,0.130715012550354,0.018912488594651222,0.05385957285761833,0.9985204339027405,0.14410971105098724,199.0,0.1868482381105423,0.019356267992407084
0.12368764728307724,0.8659790646946713,0.2803182741627097,0.003159011946991086,0.12512122094631195,0.015538550913333893,0.050249356776475906,0.9984657764434814,0.12368764728307724,199.0,0.14282983541488647,0.0182830230332911
0.1242259293794632,0.832350071302264,0.28697663685306907,0.003193106036633253,0.12329324334859848,0.015381033532321453,0.04933128505945206,0.9982800483703613,0.1242259293794632,199.0,0.1492472141981125,0.02487383596599102
0.13197582960128784,0.841903720432483,0.2866090158931911,0.0029743940103799105,0.12483380734920502,0.01646026037633419,0.05200081691145897,1.0034053325653076,0.13197582960128784,199.0,0.15675881505012512,0.028280457947403193
0.14453238248825073,0.8045065753376709,0.2881810860708356,0.0031204281840473413,0.13206851482391357,0.01907961443066597,0.05666901543736458,1.0029557943344116,0.14453238248825073,199.0,0.17965345084667206,0.028537218924611807
0.11953562498092651,0.8038976393655403,0.2820114688947797,0.0030091966036707163,0.13003523647785187,0.015476878732442856,0.05009416490793228,1.0068416595458984,0.11953562498092651,199.0,0.14869508147239685,0.01879754289984703
0.11642377823591232,0.7904506035366516,0.28189363284036517,0.0030152953695505857,0.12332068383693695,0.014298062771558762,0.047804538160562515,1.006668210029602,0.11642377823591232,199.0,0.14728786051273346,0.018940214067697525
0.12396649271249771,0.8049529287493455,0.2813298418186605,0.0031777676194906235,0.13099654018878937,0.016300035640597343,0.04970845580101013,0.9987618327140808,0.12396649271249771,199.0,0.15400464832782745,0.019259699154645205
0.13193051517009735,0.7604331984480259,0.28069086093455553,0.003175004618242383,0.13358545303344727,0.01769186183810234,0.0513591393828392,0.9986595511436462,0.13193051517009735,199.0,0.173493891954422,0.019212585873901844
