model_rollout_seconds,one_step_mae,one_step_relative_rmse,one_step_rmse,rollout_mae,rollout_relative_rmse,rollout_rmse,rollout_steps,solver_seconds
0.2897304408252239,0.0011114791268482804,0.10598273575305939,0.007842423394322395,0.018652012571692467,1.0088993310928345,0.0744689330458641,199.0,0.018415722995996475
0.289816927164793,0.001117847510613501,0.11845262348651886,0.008885976858437061,0.018773747608065605,1.0091580152511597,0.07551474124193192,199.0,0.019192609935998917
0.28875724086537957,0.00111742177978158,0.11080098152160645,0.008257430046796799,0.018769482150673866,1.008933424949646,0.07500253617763519,199.0,0.01845797197893262
0.28991708904504776,0.0011130792554467916,0.10629785805940628,0.007874149829149246,0.018760597333312035,1.0083093643188477,0.07450494170188904,199.0,0.01872566109523177
0.2950567579828203,0.0011290092952549458,0.10934479534626007,0.00845502968877554,0.019362302497029305,1.0081764459609985,0.0777616873383522,199.0,0.02827837783843279
0.2976281396113336,0.0011260021710768342,0.10559779405593872,0.008114962838590145,0.01934026926755905,1.008178949356079,0.07728254795074463,199.0,0.029638654086738825
0.2962523060850799,0.001127691357396543,0.10759630799293518,0.008291621692478657,0.019296370446681976,1.00863516330719,0.0775333046913147,199.0,0.028694793116301298
0.2961733089759946,0.0011277589946985245,0.11328866332769394,0.008745728060603142,0.01930856890976429,1.0091081857681274,0.07770685851573944,199.0,0.028628821950405836
0.2908258945681155,0.0011713211424648762,0.10019576549530029,0.00822265725582838,0.02053121104836464,1.0108721256256104,0.0827505812048912,199.0,0.019135475158691406
0.2893083328381181,0.0011687492951750755,0.09722453355789185,0.00798741914331913,0.020576953887939453,1.0102447271347046,0.08278835564851761,199.0,0.0193603178486228
0.2897208509966731,0.001161802327260375,0.09552731364965439,0.007720096502453089,0.020235547795891762,1.0107616186141968,0.08148092776536942,199.0,0.019100560806691647
0.289666339289397,0.0011689404491335154,0.0971028283238411,0.00797237642109394,0.02047593891620636,1.0110453367233276,0.08280158042907715,199.0,0.019314264878630638
0.2970777968876064,0.0011895676143467426,0.10050145536661148,0.008600163273513317,0.021326560527086258,1.0105341672897339,0.08625759184360504,199.0,0.025909547228366137
0.29605167312547565,0.0011876405915245414,0.09673042595386505,0.008236497640609741,0.021313287317752838,1.0104397535324097,0.08582264184951782,199.0,0.02668241411447525
0.2966967090032995,0.0011953351786360145,0.10377932339906693,0.008942094631493092,0.02137628383934498,1.0102694034576416,0.08683155477046967,199.0,0.026815721299499273
0.29614806920289993,0.0011952220229431987,0.1060328409075737,0.009133280254900455,0.021367846056818962,1.0099972486495972,0.08677978068590164,199.0,0.0269760238006711
0.29078845120966434,0.0012035295367240906,0.10342373698949814,0.007950056344270706,0.019638609141111374,1.012265682220459,0.07761695235967636,199.0,0.018570638727396727
0.28878902876749635,0.0012150267139077187,0.11063095182180405,0.00864827074110508,0.019805533811450005,1.01204252243042,0.07891570031642914,199.0,0.018708661198616028
0.28872785484418273,0.0012037153355777264,0.10283070057630539,0.007892195135354996,0.019740190356969833,1.0122755765914917,0.07749717682600021,199.0,0.019404456950724125
0.2899160501547158,0.0012026753975078464,0.10258122533559799,0.007867957465350628,0.019729670137166977,1.0121495723724365,0.07743743062019348,199.0,0.01897709583863616
0.29693587170913815,0.0012189722619950771,0.10278299450874329,0.008175048977136612,0.020279673859477043,1.011906385421753,0.08028261363506317,199.0,0.027527302969247103
0.29670644039288163,0.0012303070398047566,0.10749991983175278,0.008687276393175125,0.020490502938628197,1.0115855932235718,0.08154366165399551,199.0,0.027995978947728872
0.2960589211434126,0.0012282644165679812,0.10556474328041077,0.008491573855280876,0.020391035825014114,1.0115456581115723,0.0811646357178688,199.0,0.027149025350809097
0.2957278317771852,0.001236886833794415,0.11386839300394058,0.009270735085010529,0.020459763705730438,1.0116511583328247,0.08215875178575516,199.0,0.02794223092496395
0.2899992228485644,0.0012238997733220458,0.10106466710567474,0.008395790122449398,0.020914770662784576,1.0111730098724365,0.08379144966602325,199.0,0.019011436961591244
0.29016139591112733,0.001220903592184186,0.09713529795408249,0.008048835210502148,0.020864449441432953,1.0113730430603027,0.08359481394290924,199.0,0.01898013474419713
0.28953094501048326,0.001238031778484583,0.10712078213691711,0.009029723703861237,0.021066121757030487,1.011277198791504,0.08503211289644241,199.0,0.018965748138725758
0.2888225452043116,0.0012262806994840503,0.10002949833869934,0.008346589282155037,0.02090081200003624,1.0111961364746094,0.08416438847780228,199.0,0.01836570492014289
0.29487451491877437,0.0012566163204610348,0.10729768872261047,0.009382949210703373,0.021680152043700218,1.010681390762329,0.08816074579954147,199.0,0.02752883778885007
0.2957475418224931,0.0012472935486584902,0.1017104759812355,0.008818703703582287,0.02161473222076893,1.0106676816940308,0.08740966022014618,199.0,0.027817752212285995
0.2953864671289921,0.0012424387969076633,0.0984763503074646,0.00846828706562519,0.02150387316942215,1.0108623504638672,0.08670968562364578,199.0,0.02872118027880788
0.29618043592199683,0.0012550628744065762,0.10462885349988937,0.009130802005529404,0.021737115457654,1.0107539892196655,0.08798626810312271,199.0,0.02833831822499633
0.29465898405760527,0.0011164116440340877,0.10842889547348022,0.007723115850239992,0.01783382147550583,1.0072332620620728,0.07156319916248322,199.0,0.018223493825644255
0.2895000819116831,0.0011141852010041475,0.10980486869812012,0.00783268827944994,0.01772048883140087,1.0076113939285278,0.07169592380523682,199.0,0.018598509021103382
0.2920740251429379,0.00111835403367877,0.11301995068788528,0.00807657279074192,0.017899928614497185,1.0078600645065308,0.0718429908156395,199.0,0.01892987173050642
0.2897238419391215,0.0011151640210300684,0.1096823513507843,0.007775678765028715,0.017742818221449852,1.0079728364944458,0.07127916067838669,199.0,0.01902566710487008
0.29446482798084617,0.0011313449358567595,0.11169806122779846,0.008292293176054955,0.018474776297807693,1.0072646141052246,0.07459070533514023,199.0,0.028761396650224924
0.29773528035730124,0.0011324157239869237,0.11937469989061356,0.008871552534401417,0.01844344288110733,1.0071836709976196,0.07466346770524979,199.0,0.028557521291077137
0.2970065949484706,0.001130964607000351,0.11914107203483582,0.008806229569017887,0.018397444859147072,1.0075443983078003,0.07428563386201859,199.0,0.028232236858457327
0.29676072020083666,0.0011279182508587837,0.10794840008020401,0.007944068871438503,0.018260659649968147,1.0068095922470093,0.07390712946653366,199.0,0.026587657164782286
0.29062288580462337,0.0011338518233969808,0.09790487587451935,0.007788121234625578,0.019488895311951637,1.006715178489685,0.07988165318965912,199.0,0.019613284152001143
0.287697731051594,0.0011352746514603496,0.11045587807893753,0.008820891380310059,0.019626609981060028,1.0071134567260742,0.08022580295801163,199.0,0.019141553435474634
0.28661580104380846,0.0011367485858500004,0.10526146739721298,0.00842240359634161,0.019651789218187332,1.007033109664917,0.08037526905536652,199.0,0.01914878422394395
0.2876062039285898,0.0011303077917546034,0.09719371050596237,0.007748917210847139,0.01960764266550541,1.0065921545028687,0.08005131781101227,199.0,0.01865954464301467
0.29330122424289584,0.001150282216258347,0.10507388412952423,0.008726050145924091,0.02032402902841568,1.0066521167755127,0.08339007198810577,199.0,0.028206676244735718
0.29523921478539705,0.0011517342645674944,0.10342484712600708,0.008600958622992039,0.020339669659733772,1.0066909790039062,0.08350839465856552,199.0,0.029447251930832863
0.29418716626241803,0.0011546522146090865,0.11070170998573303,0.009236112236976624,0.02031821385025978,1.0070531368255615,0.08381065726280212,199.0,0.029026016127318144
0.29487247997894883,0.0011498600943014026,0.10080759972333908,0.008371093310415745,0.020315881818532944,1.0063971281051636,0.08336241543292999,199.0,0.02938182232901454
0.28974043810740113,0.0011081467382609844,0.10242703557014465,0.007647290825843811,0.01851813495159149,1.007390022277832,0.07502444833517075,199.0,0.01941200392320752
0.29055003775283694,0.0011154430685564876,0.11280133575201035,0.008502096869051456,0.018659478053450584,1.0081967115402222,0.07580000162124634,199.0,0.019095722120255232
0.28931179689243436,0.0011119854170829058,0.10246537625789642,0.0076913065277040005,0.018674468621611595,1.0070611238479614,0.07540339976549149,199.0,0.01906058704480529
0.2894928972236812,0.0011111795902252197,0.10247105360031128,0.007700471207499504,0.01869111694395542,1.007297158241272,0.07550676167011261,199.0,0.019458388444036245
0.29661017609760165,0.0011315111769363284,0.11452063918113708,0.009051213040947914,0.019410811364650726,1.0071831941604614,0.07940421253442764,199.0,0.028298421762883663
0.29701573494821787,0.0011256665457040071,0.10539892315864563,0.008245662786066532,0.01930740848183632,1.0067241191864014,0.07856189459562302,199.0,0.02891971217468381
