coverage_mean,coverage_std,method,selective_risk_mean,selective_risk_std,tau_mean,tau_std
0.8025925925925929,0.003434673516850248,uncertainty_only,0.07135935152570407,0.004657429532668417,8.30499632381058e-05,1.0685986605872732e-08
0.8044444444444445,0.0061530547132726265,residual_only,0.05067742553850015,0.0035770752233242786,0.0121858775926133,0.0005989683790866156
0.801666666666667,0.003255258487267941,drift_only,0.050553158422311145,0.003963545205784539,0.04506934508681297,0.005232018559667634
0.8035185185185186,0.00616697252049876,ood_only,0.06220609198013941,0.003477295246577653,0.00014703208192562062,2.174331432022177e-05
0.8033333333333336,0.004206598774666854,joint,0.05046859309077263,0.004250997585611649,5.570426074663798,2.7449508659198862
